ccc_conf_mean,ccc_conf_low,ccc_conf_high,lower_bound_larger_null,task,features,pearson_cc-test,concordance_cc-test,mean_squared_error-test,mean_absolute_error-test,pearson_cc-train,concordance_cc-train,mean_squared_error-train,mean_absolute_error-train,pearson_cc-max_vote,concordance_cc-max_vote,mean_squared_error-max_vote,mean_absolute_error-max_vote,pearson_cc-test-agg-average,concordance_cc-test-agg-average,mean_squared_error-test-agg-average,mean_absolute_error-test-agg-average,pearson_cc-test-agg-median,concordance_cc-test-agg-median,mean_squared_error-test-agg-median,mean_absolute_error-test-agg-median,pearson_cc-train-agg-average,concordance_cc-train-agg-average,mean_squared_error-train-agg-average,mean_absolute_error-train-agg-average,pearson_cc-train-agg-median,concordance_cc-train-agg-median,mean_squared_error-train-agg-median,mean_absolute_error-train-agg-median,path
0.36147516535914787,0.03143997372643083,0.5144763277648166,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0198394060572921,0.1167892470658169,0.8871843477152302,0.8303016633887897,0.0056827243193258,0.0686369599035016,0.4422730035169854,0.3520349336163308,0.0192119101485233,0.1148173721777556,0.4522852767227107,0.3503694720490439,0.0189167076955388,0.1150006436467572,0.4525143491440612,0.3503035067189096,0.0189154245641646,0.1148916559005414,0.8969047889103358,0.8430994320957366,0.0055324890286229,0.0679850490305668,0.8922736947348122,0.8385389560199549,0.0056868088265043,0.0688229039433725,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-c_3/models/results-compiled.yaml
0.35408341172186486,0.027663909017242597,0.5679434481331658,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0258076923778623,0.1336338868406981,0.8023539345105779,0.7828168956095116,0.0084827853025014,0.0776036100703788,0.3381591718876792,0.3255232320127785,0.0260181180798513,0.1290738086288379,0.38459375718821,0.3638244890720546,0.0235637561424836,0.1232347325173748,0.3894395794463677,0.3685413163227274,0.0234030628849461,0.1229923860036637,0.8152004144125996,0.790248084154725,0.0082717972474134,0.0750729852385673,0.8080696893956448,0.7831394653994619,0.0085419569529778,0.0767424497011425,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-linear-c_0.1/models/results-compiled.yaml
0.34839085660297753,0.012133748765515531,0.5394571887502873,True,speechtasks-sustained_utterance-a,wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0,,,0.0244037692858101,0.1273927585978188,0.9999979489376348,0.9999975630439316,1.0566824289939956e-07,0.0002331775780519,0.2655559930903886,0.23672642748995,0.0244890693015638,0.1231241015287545,0.2677381292320089,0.2381128917297367,0.0239237614846311,0.1204719391006689,0.2723775210657389,0.2442165356808548,0.0241256495901741,0.1216870033970246,0.9999991125169444,0.9999987082537396,5.746304673016199e-08,0.0001738970669416,0.999999206733136,0.9999988528069308,5.103562463645931e-08,0.0001619295432017,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-sustained_utterance-a/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/XGBRegressor-default/models/results-compiled.yaml
0.34833641868508947,0.02779966909321711,0.4997195103483592,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0201254574910977,0.117340438394652,0.8871407248360512,0.8296793709655782,0.0056946489695868,0.0687151678102301,0.4273562144074522,0.3372813865575801,0.0195744313670084,0.1156310628951785,0.4376771298278045,0.3356528306335487,0.0192648965752476,0.1158103105098788,0.4381907894539245,0.3358643473318261,0.0192568389543323,0.1156969824802379,0.8968680976141037,0.8426793004728714,0.0055418462380374,0.0680349225348302,0.8921241897201536,0.8381977459247345,0.0056953336622338,0.0689046783564736,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default/models/results-compiled.yaml
0.3406291157833922,0.14145248555537893,0.5075513343902445,True,speechtasks-nilago-neutral,wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0,,,0.030686466366877,0.1374945096486804,0.9999999999486784,0.9999999999485312,2.3665026801991638e-12,1.1044549159156824e-06,0.3661935878566259,0.3636465044377084,0.0291914678665107,0.1326230175853745,0.4233554596315337,0.4097736275557944,0.0241633672199723,0.1249449306144947,0.4344267642269045,0.4195228731023787,0.023607527813001,0.123026921230603,0.9999999999983152,0.9999999999983076,8.668534724661548e-14,2.2591614141389945e-07,0.999999999998889,0.9999999999988822,5.72765322068416e-14,1.8450787396844682e-07,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-neutral/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/LinearRegression-fit_intercept_true/models/results-compiled.yaml
0.3366419986972396,-0.014704459817970137,0.5587677316950646,False,speechtasks-nilago-happy,eGeMAPSv02,,,0.027714475161145,0.1380612816402599,0.8088728568590109,0.792839514952174,0.0082344133485288,0.0763587103717279,0.3060714545366029,0.296998158756602,0.0278730040331893,0.1340211461667612,0.3688215703604894,0.352387292762117,0.0246904644924672,0.1263500114882739,0.3710290813923225,0.3550239417799938,0.0246653461548336,0.1263035913483247,0.8271787440271207,0.8047438026387704,0.0077919628824018,0.0718797657655629,0.8201794730889836,0.7976487477485488,0.0080594869310959,0.0739997610995255,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-linear/models/results-compiled.yaml
0.32091279796799055,-0.03504955260469607,0.5542226203885362,False,speechtasks-nilago-happy,eGeMAPSv02,,,0.0291626763021761,0.1415177935498082,0.8089645483597934,0.793445073509324,0.0082330512407346,0.0764715695359215,0.287549481802532,0.2804321453647135,0.0290504191663069,0.1367410968135748,0.35277845294092,0.3393787760390962,0.0257088389998765,0.1292648582090544,0.3550662774317764,0.3420540293592018,0.0256834649258689,0.1291127836816787,0.8287221453116569,0.8067137786386415,0.0077276497441772,0.0716406178975934,0.8217396123918881,0.7994757522425048,0.0079983588019519,0.07393636093992,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-linear-c_3/models/results-compiled.yaml
0.31454055529279373,-0.02994043104181148,0.5290609884591481,False,speechtasks-nilago-happy,eGeMAPSv02,,,0.0239067009383776,0.1289600269325844,0.7910012738810467,0.7713649879595983,0.0084501650100112,0.0774395974287363,0.3100240279797361,0.2960505371746394,0.0257830146365504,0.1303287077484684,0.3571550060906355,0.3334320029582849,0.0232148412208382,0.1237919938708911,0.3645864423835586,0.340422797080937,0.0229686081849968,0.1231681859978415,0.8083728008399321,0.7810111013826486,0.008147076961219,0.0746336112195732,0.8006586347279998,0.7740408151297591,0.0084197854804827,0.0765785853457235,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-linear-c_0.1/models/results-compiled.yaml
0.3106825522639161,0.0057414643843443185,0.44840156867834297,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0216990457892637,0.1233650347703068,0.895205310711844,0.8313679539783978,0.0058542012965895,0.0699303646936941,0.3999823140640942,0.2995703944906276,0.0209561343099501,0.1189386747154598,0.4038457668597573,0.2923342140499451,0.0208118108695886,0.1197824873039315,0.4050854465821383,0.2931254048469076,0.020787272746515,0.1196495392586963,0.9008985694313258,0.8407694621159101,0.0057892895969312,0.0698434933512645,0.8965786226141835,0.836392334211921,0.0059409368640562,0.0707024202347422,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default/models/results-compiled.yaml
0.3106825522639161,0.0057414643843443185,0.44840156867834297,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0216990457892637,0.1233650347703068,0.895205310711844,0.8313679539783978,0.0058542012965895,0.0699303646936941,0.3999823140640942,0.2995703944906276,0.0209561343099501,0.1189386747154598,0.4038457668597573,0.2923342140499451,0.0208118108695886,0.1197824873039315,0.4050854465821383,0.2931254048469076,0.020787272746515,0.1196495392586963,0.9008985694313258,0.8407694621159101,0.0057892895969312,0.0698434933512645,0.8965786226141835,0.836392334211921,0.0059409368640562,0.0707024202347422,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-c_3/models/results-compiled.yaml
