survey,target,ccc_conf_mean,ccc_conf_low,ccc_conf_high,lower_bound_larger_null,task,features,pearson_cc-test,concordance_cc-test,mean_squared_error-test,mean_absolute_error-test,pearson_cc-train,concordance_cc-train,mean_squared_error-train,mean_absolute_error-train,pearson_cc-max_vote,concordance_cc-max_vote,mean_squared_error-max_vote,mean_absolute_error-max_vote,pearson_cc-test-agg-average,concordance_cc-test-agg-average,mean_squared_error-test-agg-average,mean_absolute_error-test-agg-average,pearson_cc-test-agg-median,concordance_cc-test-agg-median,mean_squared_error-test-agg-median,mean_absolute_error-test-agg-median,pearson_cc-train-agg-average,concordance_cc-train-agg-average,mean_squared_error-train-agg-average,mean_absolute_error-train-agg-average,pearson_cc-train-agg-median,concordance_cc-train-agg-median,mean_squared_error-train-agg-median,mean_absolute_error-train-agg-median,path
outer_cv_loso_fixed-continuous-surveys_all,phq_8_total_score,0.2127668000575716,-0.00267436470047915,0.37712207418348076,False,speechtasks-nilago-happy,wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0,,,0.030300914534712,0.1372111979265801,0.9999999999546516,0.9999999999544515,1.8594618056272225e-12,1.0184355314209272e-06,0.2232420775231525,0.2128393278271261,0.0259152774910921,0.1275115163809906,0.2203967604652884,0.2075397868358582,0.0250189496950998,0.1258439250621244,0.2232895958168518,0.21026987610707,0.0249424635113189,0.1255318390413895,0.9999999999984176,0.9999999999984152,6.688268861662404e-14,2.04853012020708e-07,0.9999999999984264,0.9999999999984186,6.67225416702753e-14,2.0482221826768375e-07,/phq_8_total_score/raw_0_24-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/LinearRegression-fit_intercept_true/models/results-compiled.yaml
outer_cv_loso_fixed-continuous-surveys_all,who_5_percentage_score_corrected,0.36147516535914787,0.03143997372643083,0.5144763277648166,True,speechtasks-nilago-happy,eGeMAPSv02,,,0.0198394060572921,0.1167892470658169,0.8871843477152302,0.8303016633887897,0.0056827243193258,0.0686369599035016,0.4422730035169854,0.3520349336163308,0.0192119101485233,0.1148173721777556,0.4522852767227107,0.3503694720490439,0.0189167076955388,0.1150006436467572,0.4525143491440612,0.3503035067189096,0.0189154245641646,0.1148916559005414,0.8969047889103358,0.8430994320957366,0.0055324890286229,0.0679850490305668,0.8922736947348122,0.8385389560199549,0.0056868088265043,0.0688229039433725,/who_5_percentage_score_corrected/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/SVR-default-c_3/models/results-compiled.yaml
outer_cv_loso_fixed-continuous-surveys_all,pss_10_total_score,0.16277754866845293,-0.16036940623981916,0.33658170302518436,False,speechtasks-nilago-neutral,wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0,,,0.0307046720152473,0.1413871508623474,0.9999999999828202,0.9999999999827668,6.066122141287649e-13,5.323402045536084e-07,0.166709720721115,0.1656345531857705,0.036128711122842,0.1507722867509492,0.1750500258046682,0.1723112159811915,0.0290302802429155,0.1402691130633823,0.1793406127583866,0.1762382270972185,0.0286369855069754,0.1398071811247903,0.9999999999995052,0.9999999999995008,2.0201116420990982e-14,1.0911518564621733e-07,0.9999999999997216,0.9999999999997164,1.1466703655138002e-14,8.360411112305249e-08,/pss_10_total_score/raw_0_40-normalized_0_1/speechtasks-nilago-neutral/cohort-all/filter-snr_tuckey_cutoff_7-clipped_default/denoising-facebook_denoiser-master64-converted_int16_dithering-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/wav2vec2-variant-wav2vec2-large-robust-ft-libri-960h-num_hidden_layers-0/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/LinearRegression-fit_intercept_true/models/results-compiled.yaml
outer_cv_loso_fixed-continuous-surveys_all,stress_current,0.19388869724729788,0.04200569562051531,0.3204304952175574,True,speechtasks-nilago-happy,wav2vec2-variant-wav2vec2-large-robust-12-ft-emotion-msp-dim-num_hidden_layers-0,0.1252109865203039,0.062867933605498,0.0680443440580833,0.2035362126385398,0.9999999999851824,0.999999999985168,8.939103408629593e-13,6.440884755283138e-07,0.1895596234532662,0.1839217507567815,0.0675974875114037,0.2029539769151735,0.1994701136866562,0.1985506620926282,0.055952432306297,0.1842142704949669,0.2001100307638354,0.1990136717781457,0.0564353267772855,0.1850989631785168,0.9999999999994852,0.999999999999486,3.2572029647103416e-14,1.415972495669478e-07,0.9999999999996536,0.9999999999996536,2.1953228388499916e-14,1.1530216960648526e-07,/stress_current/raw_0_100-normalized_0_1/speechtasks-nilago-happy/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/wav2vec2-variant-wav2vec2-large-robust-12-ft-emotion-msp-dim-num_hidden_layers-0/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/LinearRegression-fit_intercept_true/models/results-compiled.yaml
outer_cv_loso_fixed-continuous-surveys_all,stress_work_tasks,0.30563176808045617,-0.06990547063324846,0.4988904120792108,False,speechtasks-sustained_utterance-a,eGeMAPSv02,,,0.0344456268539734,0.133929152009589,0.999997907902162,0.9999978257672584,1.3913841666663556e-07,0.0002763503951928,0.378781342959376,0.3351711480950663,0.0320491877253647,0.1295369436786199,0.3750240165996296,0.3218577516250584,0.0317771311147763,0.1273886779993772,0.3790058689230349,0.3253202207325719,0.0316651453335813,0.1267155528614918,0.9999994730157554,0.9999993765493096,4.303558429286708e-08,0.0001434209200839,0.9999994855590114,0.9999993866641592,4.233722996131303e-08,0.0001361514682139,/stress_work_tasks/raw_0_100-normalized_0_1/speechtasks-sustained_utterance-a/cohort-all/filter-no_audio_quality_blacklist/denoising-no_denoising-loudness_normalization-no_loudness_normalization/devaice_vad-min_segment_length-0.76-max_segment_length-6.0-segment_start_delay-0.15-segment_end_delay-0.25/eGeMAPSv02/fixed_test_speakers/type-no_feature_selection/sklearn_standard_scaler/personalisation-none/loso/no_inner_cv/no_inner_cv/XGBRegressor-default-higher_learning_rate/models/results-compiled.yaml
